1 1494 992 584 1203 698 771 709 632 581 524 547 449 466 457 486 478 427 655 499 417 617 384 541 465 605 600 757 578 634 740 832 656 807 649 941 777 749 872 941 876 809 1003 745 1123 715 1051 735 1006 671 949 779 637 833 676 774 764 608 651 559 574 668 620 592 577 627 611 570 647 569 696 610 701 648 661 757 724 698 771 656 732 986 771 890 688 1035 651 964 583 855 719 851 585 612 592 598 598 458 562 508 523 453 432 394 380 397 353 378 385 312 430 370 322 324 251 334 264 247 139 235 87 169 66 87 24 32 8 5 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4200152.0 308983320.0 53 54.6894791667 1032.28118098 32.1291329011 63.4288602491 
1 1494 992 584 1203 698 771 709 632 581 524 547 449 466 457 486 478 427 655 499 417 617 384 541 465 605 600 757 578 634 740 832 656 807 649 941 777 749 872 941 876 809 1003 745 1123 715 1051 735 1006 671 949 779 637 833 676 774 764 608 651 559 574 668 620 592 577 627 611 570 647 569 696 610 701 648 661 757 724 698 771 656 732 986 771 890 688 1035 651 964 583 855 719 851 585 612 592 598 598 458 562 508 523 453 432 394 380 397 353 378 385 312 430 370 322 324 251 334 264 247 139 235 87 169 66 87 24 32 8 5 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4200152.0 308983320.0 53 54.6894791667 1032.28118098 32.1291329011 63.4288602491 
